caseId,original_order,text,author,note,appendix
2021-019,539,"Nor does it even help just to take the majority at its word. Assume the majority is sincere in saying, for whatever reason, that it will go so far and no further. Scout's honor. Still, the future significance of today's opinion will be decided in the future. And law often has a way of evolving without regard to original intentions—a way of actually following where logic leads, rather than tolerating hard-to-explain lines. Rights can expand in that way. Dissenting in Lawrence, Justice Scalia explained why he took no comfort in the Court's statement that a decision recognizing the right to same-sex intimacy did not involve same-sex marriage. 539 U.S. at 604, 123 S.Ct. 2472. That could be true, he wrote, only if one entertains the belief that principle and logic have nothing to do with the decisions of this Court. Id., at 605, 123 S.Ct. 2472. Score one for the dissent, as a matter of prophecy. And logic and principle are not one-way ratchets. Rights can contract in the same way and for the same reason—because whatever today's majority might say, one thing really does lead to another. We fervently hope that does not happen because of today's decision. We hope that we will not join Justice Scalia in the book of prophets. But we cannot understand how anyone can be confident that today's opinion will be the last of its kind.",Breyer,0,
2021-019,540,"Consider, as our last word on this issue, contraception. The Constitution, of course, does not mention that word. And there is no historical right to contraception, of the kind the majority insists on. To the contrary, the American legal landscape in the decades after the Civil War was littered with bans on the sale of contraceptive devices. So again, there seem to be two choices. See supra, at 2242-2243, 2254-2255. If the majority is serious about its historical approach, then Griswold and its progeny are in the line of fire too. Or if it is not serious, then  what is the basis of today's decision? If we had to guess, we suspect the prospects of this Court approving bans on contraception are low. But once again, the future significance of today's opinion will be decided in the future. At the least, today's opinion will fuel the fight to get contraception, and any other issues with a moral dimension, out of the Fourteenth Amendment and into state legislatures.9  Anyway, today's decision, taken on its own, is catastrophic enough. As a matter of constitutional method, the majority's commitment to replicate in 2022 every view about the meaning of liberty held in 1868 has precious little to recommend it. Our law in this constitutional sphere, as in most, has for decades upon decades proceeded differently. It has considered fundamental constitutional principles, the whole course of the Nation's history and traditions, and the step-by-step evolution of the Court's precedents. It is disciplined but not static. It relies on accumulated judgments, not just the sentiments of one long-ago generation of men (who themselves believed, and drafted the Constitution to reflect, that the world progresses). And by doing so, it includes those excluded from that olden conversation, rather than perpetuating its bounds.",Breyer,0,
2021-019,541,"As a matter of constitutional substance, the majority's opinion has all the flaws its method would suggest. Because laws in 1868 deprived women of any control over their bodies, the majority approves States doing so today. Because those laws prevented women from charting the course of their own lives, the majority says States can do the same again. Because in 1868, the government could tell a pregnant woman —even in the first days of her pregnancy —that she could do nothing but bear a child, it can once more impose that command. Today's decision strips women of agency over what even the majority agrees is a contested and contestable moral issue. It forces her to carry out the State's will, whatever the circumstances and whatever the harm it will wreak on her and her family. In the Fourteenth Amendment's terms, it takes away her liberty. Even before we get to stare decisis, we dissent.",Breyer,0,
2021-019,543,"By overruling Roe, Casey, and more than 20 cases reaffirming or applying the constitutional right to abortion, the majority abandons stare decisis, a principle central to the rule of law. Stare decisis means to stand by things decided. Black's Law Dictionary 1696 (11th ed. 2019). Blackstone called it the established rule to abide by former precedents. 1 Blackstone 69. Stare decisis promotes the evenhanded, predictable, and consistent development of legal principles. Payne, 501 U.S. at 827, 111 S.Ct. 2597. It maintains a stability that allows people to order their lives under the law. See H. Hart & A. Sacks, The Legal Process: Basic Problems in the Making and Application of Law 568-569 (1994).",Breyer,0,
2021-019,544,"Stare decisis also contributes to the integrity of our constitutional system of government by ensuring that decisions are founded in the law rather than in the proclivities of individuals. Vasquez, 474 U.S. at 265, 106 S.Ct. 617. As Hamilton wrote: It avoids an arbitrary discretion in the courts. The Federalist No. 78, p. 529 (J. Cooke ed. 1961) (A. Hamilton). And as Blackstone said before him: It keeps the scale of justice even and steady, and not liable to waver with every new judge's opinion. 1 Blackstone 69. The glory of our legal system is that it gives preference to precedent rather than  jurists. H. Humble, Departure From Precedent, 19 Mich. L. Rev. 608, 614 (1921). That is why, the story goes, Chief Justice John  Marshall donned a plain black robe when he swore the oath of office. That act personified an American tradition. Judges' personal preferences do not make law, rather, the law speaks through them.",Breyer,0,
2021-019,545,"That means the Court may not overrule a decision, even a constitutional one, without a special justification. Gamble v. United States, 587 U.S. ___, ___, 139 S.Ct. 1960, 1969, 204 L.Ed.2d 322 (2019). Stare decisis is, of course, not an inexorable command, it is sometimes appropriate to overrule an earlier decision. Pearson v. Callahan, 555 U.S. 223, 233, 129 S.Ct. 808, 172 L.Ed.2d 565 (2009). But the Court must have a good reason to do so over and above the belief that the precedent was wrongly decided. Halliburton Co. v. Erica P. John Fund, Inc., 573 U.S. 258, 266, 134 S.Ct. 2398, 189 L.Ed.2d 339 (2014). It is not alone sufficient that we would decide a case differently now than we did then. Kimble v. Marvel Entertainment, LLC, 576 U.S. 446, 455, 135 S.Ct. 2401, 192 L.Ed.2d 463 (2015).",Breyer,0,
2021-019,546,"The majority today lists some 30 of our cases as overruling precedent, and argues that they support overruling Roe and Casey. But none does, as further described below and in the Appendix. See infra, at 2350-2354. In some, the Court only partially modified or clarified a precedent. And in the rest, the Court relied on one or more of the traditional stare decisis factors in reaching its conclusion. The Court found, for example, (1) a change in legal doctrine that undermined or made obsolete the earlier decision, (2) a factual change that had the same effect, or (3) an absence of reliance because the earlier decision was less than a decade old. (The majority is wrong when it says that we insist on a test of changed law or fact alone, although that is present in most of the cases. See ante, at 2279.) None of those factors apply here: Nothing—and in particular, no significant legal or factual change—supports overturning a half-century of settled law giving women control over their reproductive lives. First, for all the reasons we have given, Roe and Casey were correct. In holding that a State could not resolve the debate about abortion in such a definitive way that a woman lacks all choice in the matter, the Court protected women's liberty and women's equality in a way comporting with our Fourteenth Amendment precedents. Casey, 505 U.S. at 850, 112 S.Ct. 2791. Contrary to the majority's view, the legal status of abortion in the 19th century does not weaken those decisions. And the majority's repeated refrain about usurping state legislatures' power to address a publicly contested question does not help it on the key issue here. Ante, at 2265, see ante, at 2240. To repeat: The point of a right is to shield individual actions and decisions from the vicissitudes of political controversy, to place them beyond the reach of majorities and officials and to establish them as legal principles to be applied by the courts. Barnette, 319 U.S. at 638, 63 S.Ct. 1178, supra, at 2243-2244. However divisive, a right is not at the people's mercy.",Breyer,0,
2021-019,547,"In any event whether or not we  agree with a prior precedent is the beginning, not the end, of our analysis—and the remaining principles of stare decisis weigh heavily against overruling Roe and Casey. Dickerson v. United States, 530 U.S. 428, 443, 120 S.Ct. 2326, 147 L.Ed.2d 405 (2000). Casey itself applied those principles, in one of this Court's most important precedents about precedent. After assessing the traditional stare decisis factors, Casey reached the only conclusion possible—that stare decisis operates powerfully here. It still does. The standards Roe and Casey set out are perfectly workable. No changes in either law or fact have eroded the two decisions. And tens of millions of American women have  relied, and continue to rely, on the right to choose. So under traditional stare decisis principles, the majority has no special justification for the harm it causes.",Breyer,0,
2021-019,548,"And indeed, the majority comes close to conceding that point. The majority barely mentions any legal or factual changes that have occurred since Roe and Casey. It suggests that the two decisions are hard for courts to implement, but cannot prove its case. In the end, the majority says, all it must say to override stare decisis is one thing: that it believes Roe and Casey egregiously wrong. Ante, at 2279-2280. That rule could equally spell the end of any precedent with which a bare majority of the present Court disagrees. So how does that approach prevent the scale of justice from wavering with every new judge's opinion? 1 Blackstone 69. It does not. It makes radical change too easy and too fast, based on nothing more than the new views of new judges. The majority has overruled Roe and Casey for one and only one reason: because it has always despised them, and now it has the votes to discard them. The majority thereby substitutes a rule by judges for the rule of law.",Breyer,0,
2021-019,550,"Contrary to the majority's view, there is nothing unworkable about Casey's undue burden standard. Its primary focus on whether a State has placed a substantial obstacle on a woman seeking an abortion is the sort of inquiry familiar to judges across a variety of contexts. June Medical Services L. L. C. v. Russo, 591 U.S. ___, ___, 140 S.Ct. 2103, 2136, 207 L.Ed.2d 566 (2020) (ROBERTS, C. J., concurring in judgment). And it has given rise to no more conflict in application than many standards this Court and others unhesitatingly apply every day.",Breyer,0,
2021-019,551,"General standards, like the undue burden standard, are ubiquitous in the law, and particularly in constitutional adjudication. When called on to give effect to the Constitution's broad principles, this Court often crafts flexible standards that can be applied case-by-case to a myriad of unforeseeable circumstances. See Dickerson, 530 U.S. at 441, 120 S.Ct. 2326 (No court laying down a general rule can possibly foresee the various circumstances in which it must apply). So, for example, the Court asks about undue or substantial burdens on speech, on voting, and on interstate commerce. See, e.g., Arizona Free Enterprise Club's Freedom Club PAC v. Bennett, 564 U.S. 721, 748, 131 S.Ct. 2806, 180 L.Ed.2d 664 (2011), Burdick v. Takushi, 504 U.S. 428, 433-434, 112 S.Ct. 2059, 119 L.Ed.2d 245 (1992), Pike v. Bruce Church, Inc., 397 U.S. 137, 142, 90 S.Ct. 844, 25 L.Ed.2d 174 (1970). The Casey undue burden standard is the same. It also resembles general standards that courts work with daily in other legal spheres— like the rule of reason in antitrust law or the arbitrary and capricious standard for agency decisionmaking. See Standard Oil Co. of N. J. v. United States, 221 U.S. 1, 62, 31 S.Ct. 502, 55 L.Ed. 619 (1911), Motor Vehicle Mfrs. Assn. of United States, Inc. v. State Farm Mut. Automobile Ins. Co., 463 U.S. 29, 42-43, 103 S.Ct. 2856, 77 L.Ed.2d 443 (1983). Applying general standards to particular cases is, in many contexts, just what it means to do law.",Breyer,0,
2021-019,552,"And the undue burden standard has given rise to no unusual difficulties. Of course, it has provoked some disagreement among judges. Casey knew it would: That much is to be expected in the application of any legal standard which must accommodate life's complexity. 505 U.S. at 878, 112 S.Ct. 2791 (plurality opinion). Which is to say: That much is to be expected in the application of any legal standard. But the majority vastly overstates the divisions among judges applying the standard. We  count essentially two. THE CHIEF JUSTICE disagreed with other Justices in the June Medical majority about whether Casey called for weighing the benefits of an abortion regulation against its burdens. See 591 U.S., at ___ _ ___, 140 S.Ct., at 2114-2115, ante, at 2273-2274, 2274, and n. 53.10 We agree that the June Medical difference is a difference—but not one that would actually make a difference in the result of most cases (it did not in June Medical), and not one incapable of resolution were it ever to matter. As for lower courts, there is now a one-year-old, one-to-one Circuit split about how the undue burden standard applies to state laws that ban abortions for certain reasons, like fetal abnormality. See ante, at 2274, and n. 57. That is about it, as far as we can see.11 And that is not much. This Court mostly does not even grant certiorari on one-year-old, one-to-one Circuit splits, because we know that a bit of disagreement is an inevitable part of our legal system. To borrow an old saying that might apply here: Not one or even a couple of swallows can make the majority's summer.",Breyer,0,
2021-019,553,"Anyone concerned about workability should consider the majority's substitute standard. The majority says a law regulating or banning abortion must be sustained if there is a rational basis on which the legislature could have thought that it would serve legitimate state interests. Ante, at 2284. And the majority lists interests like respect for and preservation of prenatal life, protection of maternal health, elimination of certain medical procedures, mitigation of fetal pain, and others. Ante, at 2284. This Court will surely face critical questions about how that test applies. Must a state law allow abortions when necessary to protect a woman's life and health? And if so, exactly when? How much risk to a woman's life can a State force her to incur, before the Fourteenth Amendment's protection of life kicks in? Suppose a patient with pulmonary hypertension has a 30-to-50 percent risk of dying with ongoing pregnancy, is that enough? And short of death, how much illness or injury can the State require her to accept, consistent with the Amendment's protection of liberty and  equality? Further, the Court may face questions about the application of abortion regulations to medical care most people view as quite different from abortion. What about the morning-after pill? IUDs? In vitro fertilization? And how about the use of dilation and evacuation or medication for miscarriage management? See generally L. Harris, Navigating Loss of Abortion Services—A Large Academic Medical Center Prepares for the Overturn of Roe v. Wade, 386 New England J. Med. 2061 (2022).12",Breyer,0,
2021-019,554,"Finally, the majority's ruling today invites a host of questions about interstate conflicts. See supra, at 2318, see generally D. Cohen, G. Donley, & R. Rebouché, The New Abortion Battleground, 123 Colum. L. Rev. (forthcoming 2023), https://ssrn.com/abstract=4032931. Can a State bar women from traveling to another State to obtain an abortion? Can a State prohibit advertising out-of-state abortions or helping women get to out-of-state providers? Can a State interfere with the mailing of drugs used for medication abortions? The Constitution protects travel and speech and interstate commerce, so today's ruling will give rise to a host of new constitutional questions. Far from removing the Court from the abortion issue, the majority puts the Court at the center of the coming interjurisdictional abortion wars. Id., at ___ (draft, at 1).",Breyer,0,
2021-019,555,"In short, the majority does not save judges from unwieldy tests or extricate them from the sphere of controversy. To the contrary, it discards a known, workable, and predictable standard in favor of something novel and probably far more complicated. It forces the Court to wade further into hotly contested issues, including moral and philosophical ones, that the majority criticizes Roe and Casey for addressing.",Breyer,0,
2021-019,557,"When overruling constitutional precedent, the Court has almost always pointed to major legal or factual changes undermining a decision's original basis. A review of the Appendix to this dissent proves the point. See infra, at 2350-2354. Most successful proponents of overruling precedent, this Court once said, have carried the heavy burden of persuading the Court that changes in society or in the law dictate that the values served by stare decisis yield in favor of a greater objective. Vasquez, 474 U.S. at 266, 106 S.Ct. 617. Certainly, that was so of the main examples the majority cites: Brown v. Board of Education, 347 U.S. 483, 74 S.Ct. 686, 98 L.Ed. 873 (1954), and West Coast Hotel Co. v. Parrish, 300 U.S. 379, 57 S.Ct. 578, 81 L.Ed. 703 (1937). But it is not so today. Although nodding to some arguments others have made about modern developments, the majority does not really rely on them, no doubt seeing their slimness. Ante, at 2258-2259, see ante, at 2259. The majority briefly invokes the current controversy over abortion. See ante, at 2279-2281. But it has to acknowledge that the same dispute has existed for decades: Conflict  over abortion is not a change but a constant. (And as we will later discuss, the presence of that continuing division provides more of a reason to stick with, than to jettison, existing precedent. See infra, at 2347-2349.) In the end, the majority throws longstanding precedent to the winds without showing that anything significant has changed to justify its radical reshaping of the law. See ante, at 2264-2265.",Breyer,0,
2021-019,559,"Subsequent legal developments have only reinforced Roe and Casey. The Court has continued to embrace all the decisions Roe and Casey cited, decisions which recognize a constitutional right for an individual to make her own choices about intimate relationships, the family, and contraception. Casey, 505 U.S. at 857, 112 S.Ct. 2791. Roe and Casey have themselves formed the legal foundation for subsequent decisions protecting these profoundly personal choices. As discussed earlier, the Court relied on Casey to hold that the Fourteenth Amendment protects same-sex intimate relationships. See Lawrence, 539 U.S. at 578, 123 S.Ct. 2472, supra, at 2329-2330. The Court later invoked the same set of precedents to accord constitutional recognition to same-sex marriage. See Obergefell, 576 U.S. at 665-666, 135 S.Ct. 2584, supra, at 2329-2330. In sum, Roe and Casey are inextricably interwoven with decades of precedent about the meaning of the Fourteenth Amendment. See supra, at 2328-2330. While the majority might wish it otherwise, Roe and Casey are the very opposite of `obsolete constitutional thinking.' Agostini v. Felton, 521 U.S. 203, 236, 117 S.Ct. 1997, 138 L.Ed.2d 391 (1997) (quoting Casey, 505 U.S. at 857, 112 S.Ct. 2791).",Breyer,0,
2021-019,560,"Moreover, no subsequent factual developments have undermined Roe and Casey. Women continue to experience unplanned pregnancies and unexpected developments in pregnancies. Pregnancies continue to have enormous physical, social, and economic consequences. Even an uncomplicated pregnancy imposes significant strain on the body, unavoidably involving significant physiological change and excruciating pain. For some women, pregnancy and childbirth can mean life-altering physical ailments or even death. Today, as noted earlier, the risks of carrying a pregnancy to term dwarf those of having an abortion. See supra, at 2328-2329. Experts estimate that a ban on abortions increases maternal mortality by 21 percent, with white women facing a 13 percent increase in maternal mortality while black women face a 33 percent increase.13 Pregnancy and childbirth may also impose large-scale financial costs. The majority briefly refers to arguments about changes in laws relating to healthcare coverage, pregnancy discrimination, and family leave. See ante, at 2258-2259. Many women, however, still do not have adequate healthcare coverage before and after pregnancy, and, even when insurance coverage is available, healthcare services may be far away.14  Women also continue to face pregnancy discrimination that interferes with their ability to earn a living. Paid family leave remains inaccessible to many who need it most. Only 20 percent of private-sector workers have access to paid family leave, including a mere 8 percent of workers in the bottom quartile of wage earners.15",Breyer,0,
2021-019,561,"The majority briefly notes the growing prevalence of safe haven laws and demand for adoption, see ante, at 2259, and nn. 45-46, but, to the degree that these are changes at all, they too are irrelevant.16 Neither reduces the health risks or financial costs of going through pregnancy and childbirth. Moreover, the choice to give up parental rights after giving birth is altogether different from the choice not to carry a pregnancy to term. The reality is that few women denied an abortion will choose adoption.17 The vast majority will continue, just as in Roe and Casey's time, to shoulder the costs of childrearing. Whether or not they choose to parent, they will experience the profound loss of autonomy and dignity that coerced pregnancy and birth always impose.18",Breyer,0,
2021-019,562,"Mississippi's own record illustrates how little facts on the ground have changed since Roe and Casey, notwithstanding the majority's supposed modern developments. Ante, at 2258-2259. Sixty-two percent of pregnancies in Mississippi are unplanned, yet Mississippi does not require insurance to cover contraceptives and prohibits educators from demonstrating proper contraceptive use.19 The State  neither bans pregnancy discrimination nor requires provision of paid parental leave. Brief for Yale Law School Information Society Project as Amicus Curiae 13 (Brief for Yale Law School), Brief for National Women's Law Center et al. as Amici Curiae 32. It has strict eligibility requirements for Medicaid and nutrition assistance, leaving many women and families without basic medical care or enough food. See Brief for 547 Deans, Chairs, Scholars and Public Health Professionals et al. as Amici Curiae 32-34 (Brief for 547 Deans). Although 86 percent of pregnancy-related deaths in the State are due to postpartum complications, Mississippi rejected federal funding to provide a year's worth of Medicaid coverage to women after giving birth. See Brief for Yale Law School 12-13. Perhaps unsurprisingly, health outcomes in Mississippi are abysmal for both women and children. Mississippi has the highest infant mortality rate in the country, and some of the highest rates for preterm birth, low birthweight, cesarean section, and maternal death.20 It is approximately 75 times more dangerous for a woman in the State to carry a pregnancy to term than to have an abortion. See Brief for 547 Deans 9-10. We do not say that every State is Mississippi, and we are sure some have made gains since Roe and Casey in providing support for women and children. But a state-by-state analysis by public health professionals shows that States with the most restrictive abortion policies also continue to invest the least in women's and children's health. See Brief for 547 Deans 23-34.",Breyer,0,
2021-019,563,"The only notable change we can see since Roe and Casey cuts in favor of adhering to precedent: It is that American abortion law has become more and more aligned with other nations. The majority, like the Mississippi Legislature, claims that the United States is an extreme outlier when it comes to abortion regulation. See ante, at 2243, and n. 15. The global trend, however, has been toward increased provision of legal and safe abortion care. A number of countries, including New Zealand, the Netherlands, and Iceland, permit abortions up to a roughly similar time as Roe and Casey set. See Brief for International and Comparative Legal Scholars as Amici Curiae 18-22. Canada has decriminalized abortion at any point in a pregnancy. See id., at 13-15. Most Western European countries impose restrictions on abortion after 12 to 14 weeks, but they often have liberal exceptions to those time limits, including to prevent harm to a woman's physical or mental health. See id., at 24-27, Brief for European Law Professors as Amici Curiae 16-17, Appendix. They also typically make access to early abortion easier, for example, by helping cover its cost.21 Perhaps most notable,  more than 50 countries around the world—in Asia, Latin America, Africa, and Europe—have expanded access to abortion in the past 25 years. See Brief for International and Comparative Legal Scholars as Amici Curiae 28-29. In light of that worldwide liberalization of abortion laws, it is American States that will become international outliers after today.",Breyer,0,
2021-019,564,"In sum, the majority can point to neither legal nor factual developments in support of its decision. Nothing that has happened in this country or the world in recent decades undermines the core insight of Roe and Casey. It continues to be true that, within the constraints those decisions established, a woman, not the government, should choose whether she will bear the burdens of pregnancy, childbirth, and parenting.",Breyer,0,
2021-019,566,"In support of its holding, see ante, at 2262-2263, the majority invokes two watershed cases overruling prior constitutional precedents: West Coast Hotel Co. v. Parrish and Brown v. Board of Education. But those decisions, unlike today's, responded to changed law and to changed facts and attitudes that had taken hold throughout society. As Casey recognized, the two cases are relevant only to show— by stark contrast—how unjustified overturning the right to choose is. See 505 U.S. at 861-864, 112 S.Ct. 2791.",Breyer,0,
2021-019,567,"West Coast Hotel overruled Adkins v. Children's Hospital of D. C., 261 U.S. 525, 43 S.Ct. 394, 67 L.Ed. 785 (1923), and a whole line of cases beginning with Lochner v. New York, 198 U.S. 45, 25 S.Ct. 539, 49 L.Ed. 937 (1905). Adkins had found a state minimum-wage law unconstitutional because, in the Court's view, the law interfered with a constitutional right to contract. 261 U.S. at 554-555, 43 S.Ct. 394. But then the Great Depression hit, bringing with it unparalleled economic despair. The experience undermined—in fact, it disproved—Adkins's assumption that a wholly unregulated market could meet basic human needs. As Justice Jackson (before becoming a Justice) wrote of that time: The older world of laissez faire was recognized everywhere outside the Court to be dead. The Struggle for Judicial Supremacy 85 (1941). In West Coast Hotel, the Court caught up, recognizing through the lens of experience the flaws of existing legal doctrine. See also ante, at 2316 (ROBERTS, C. J., concurring in judgment). The havoc the Depression had worked on ordinary Americans, the Court noted, was common knowledge through the length and breadth of the land. 300 U.S. at 399, 57 S.Ct. 578. The laissez-faire approach had led to the exploiting of workers at wages so low as to be insufficient to meet the bare cost of living. Ibid. And since Adkins was decided, the law had also changed. In several decisions, the Court had started to recognize the power of States to implement economic policies designed to enhance their citizens' economic well-being. See, e.g., Nebbia v. New York, 291 U.S. 502, 54 S.Ct. 505, 78 L.Ed. 940 (1934), O'Gorman & Young, Inc. v. Hartford Fire Ins. Co., 282 U.S. 251, 51 S.Ct. 130, 75 L.Ed. 324 (1931). The statements in those decisions, West Coast Hotel explained, were impossible to reconcile with Adkins. 300 U.S. at 398, 57 S.Ct. 578. There was no escaping the need for Adkins to go.",Breyer,0,
2021-019,568,"Brown v. Board of Education overruled Plessy v. Ferguson, 163 U.S. 537, 16 S.Ct. 1138, 41 L.Ed. 256 (1896), along with its doctrine of separate but equal. By 1954, decades of Jim Crow had made clear what Plessy's turn of phrase actually meant: inherent inequality. Brown, 347 U.S. at 495, 74 S.Ct. 686. Segregation was not, and could not ever be, consistent with  the Reconstruction Amendments, ratified to give the former slaves full citizenship. Whatever might have been thought in Plessy's time, the Brown Court explained, both experience and modern authority showed the detrimental effects of state-sanctioned segregation: It affected children's hearts and minds in a way unlikely ever to be undone. 347 U.S. at 494, 74 S.Ct. 686. By that point, too, the law had begun to reflect that understanding. In a series of decisions, the Court had held unconstitutional public graduate schools' exclusion of black students. See, e.g., Sweatt v. Painter, 339 U.S. 629, 70 S.Ct. 848, 94 L.Ed. 1114 (1950), Sipuel v. Board of Regents of Univ. of Okla., 332 U.S. 631, 68 S.Ct. 299, 92 L.Ed. 247 (1948) (per curiam), Missouri ex rel. Gaines v. Canada, 305 U.S. 337, 59 S.Ct. 232, 83 L.Ed. 208 (1938). The logic of those cases, Brown held, applied with added force to children in grade and high schools. 347 U.S. at 494, 74 S.Ct. 686. Changed facts and changed law required Plessy's end.",Breyer,0,
2021-019,569,"The majority says that in recognizing those changes, we are implicitly supporting the half-century interlude between Plessy and Brown. See ante, at 2279-2280. That is not so. First, if the Brown Court had used the majority's method of constitutional construction, it might not ever have overruled Plessy, whether 5 or 50 or 500 years later. Brown thought that whether the ratification-era history supported desegregation was at best  inconclusive. 347 U.S. at 489, 74 S.Ct. 686. But even setting that aside, we are not saying that a decision can never be overruled just because it is terribly wrong. Take West Virginia Bd. of Ed. v. Barnette, 319 U.S. 624, 63 S.Ct. 1178, 87 L.Ed. 1628, which the majority also relies on. See ante, at 2262-2264, 2279-2280. That overruling took place just three years after the initial decision, before any notable reliance interests had developed. It happened as well because individual Justices changed their minds, not because a new majority wanted to undo the decisions of their predecessors. Both Barnette and Brown, moreover, share another feature setting them apart from the Court's ruling today. They protected individual rights with a strong basis in the Constitution's most fundamental commitments, they did not, as the majority does here, take away a right that individuals have held, and relied on, for 50 years. To take that action based on a new and bare majority's declaration that two Courts got the result egregiously wrong? And to justify that action by reference to Barnette? Or to Brown—a case in which the Chief Justice also wrote an (11-page) opinion in which the entire Court could speak with one voice? These questions answer themselves.",Breyer,0,
2021-019,570,"Casey itself addressed both West Coast Hotel and Brown, and found that neither supported Roe's overruling. In West Coast Hotel, Casey explained, the facts of economic life had proved different from those previously assumed. 505 U.S. at 862, 112 S.Ct. 2791. And even though Plessy was wrong the day it was decided, the passage of time had made that ever more clear to ever more citizens: Society's understanding of the facts in 1954 was fundamentally different than in 1896. Id., at 863, 112 S.Ct. 2791. So the Court needed to reverse course. In constitutional adjudication as elsewhere in life, changed circumstances may impose new obligations. Id., at 864, 112 S.Ct. 2791. And because such dramatic change had occurred, the public could understand why the Court was acting. The Nation could accept each decision as a response to the Court's constitutional duty. Ibid. But that would not be true of a reversal of Roe— because neither the factual underpinnings of Roe's central holding nor our understanding of it has changed. 505 U.S. at 864, 112 S.Ct. 2791.",Breyer,0,
2021-019,571,"That is just as much so today, because Roe and Casey continue to reflect, not diverge from, broad trends in American society. It is, of course, true that many Americans, including many women, opposed those decisions when issued and do so now as well. Yet the fact remains: Roe and Casey were the product of a profound and ongoing change in women's roles in the latter part of the 20th century. Only a dozen years before Roe, the Court described women as the center of home and family life, with special responsibilities that precluded their full legal status under the Constitution. Hoyt v. Florida, 368 U.S. 57, 62, 82 S.Ct. 159, 7 L.Ed.2d 118 (1961). By 1973, when the Court decided Roe, fundamental social change was underway regarding the place of women—and the law had begun to follow. See Reed v. Reed, 404 U.S. 71, 76, 92 S.Ct. 251, 30 L.Ed.2d 225 (1971) (recognizing that the Equal Protection Clause prohibits sex-based discrimination). By 1992, when the Court decided Casey, the traditional view of a woman's role as only a wife and mother was no longer consistent with our understanding of the family, the individual, or the Constitution. 505 U.S. at 897, 112 S.Ct. 2791, see supra, at 2324-2325, 2329-2330. Under that charter, Casey understood, women must take their place as full and equal citizens. And for that to happen, women must have control over their reproductive decisions. Nothing since Casey—no changed law, no changed fact—has undermined that promise.",Breyer,0,
2021-019,573,"The reasons for retaining Roe and Casey gain further strength from the overwhelming reliance interests those decisions have created. The Court adheres to precedent not just for institutional reasons, but because it recognizes that stability in the law is an essential thread in the mantle of protection that the law affords the individual. Florida Dept. of Health and Rehabilitative Servs. v. Florida Nursing Home Assn., 450 U.S. 147, 154, 101 S.Ct. 1032, 67 L.Ed.2d 132 (1981) (Stevens, J., concurring). So when overruling precedent would dislodge individuals' settled rights and expectations, stare decisis has added force. Hilton v. South Carolina Public Railways Comm'n, 502 U.S. 197, 202, 112 S.Ct. 560, 116 L.Ed.2d 560 (1991). Casey understood that to deny individuals' reliance on Roe was to refuse to face the facts. 505 U.S. at 856, 112 S.Ct. 2791. Today the majority refuses to face the facts. The most striking feature of the majority is the absence of any serious discussion of how its ruling will affect women. Ante, at 2261. By characterizing Casey's reliance arguments as generalized assertions about the national psyche, ante, at 2276, it reveals how little it knows or cares about women's lives or about the suffering its decision will cause.",Breyer,0,
2021-019,574,"In Casey, the Court observed that for two decades individuals have organized intimate relationships and made significant life choices in reliance on the availability of abortion in the event that contraception should fail. 505 U.S. at 856, 112 S.Ct. 2791. Over another 30 years, that reliance has solidified. For half a century now, in Casey's words, the ability of women to participate equally in the economic and social life of the Nation has been facilitated by their ability to control their reproductive lives. Ibid., see supra, at 2330. Indeed, all women now of childbearing age have grown up expecting that they would be able to avail themselves of Roe's and Casey's protections.",Breyer,0,
2021-019,575,"The disruption of overturning Roe and Caseywill therefore be profound. Abortion is a common medical procedure and a familiar experience in women's lives. About 18 percent of pregnancies in this country end in abortion, and about one quarter of  American women will have an abortion before the age of 45.22 Those numbers reflect the predictable and life-changing effects of carrying a pregnancy, giving birth, and becoming a parent. As Casey understood, people today rely on their ability to control and time pregnancies when making countless life decisions: where to live, whether and how to invest in education or careers, how to allocate financial resources, and how to approach intimate and family relationships. Women may count on abortion access for when contraception fails. They may count on abortion access for when contraception cannot be used, for example, if they were raped. They may count on abortion for when something changes in the midst of a pregnancy, whether it involves family or financial circumstances, unanticipated medical complications, or heartbreaking fetal diagnoses. Taking away the right to abortion, as the majority does today, destroys all those individual plans and expectations. In so doing, it diminishes women's opportunities to participate fully and equally in the Nation's political, social, and economic life. See Brief for Economists as Amici Curiae 13 (showing that abortion availability has large effects on women's education, labor force participation, occupations, and earnings (footnotes omitted)).",Breyer,0,
